address,balance
0xe77e4c796faedee124a490a2f02ab17be383fbed,14.070589662606968
0xfc58f4dec2dfbb61f633ae4b7676028a626b443c,13.881595895704413
0x9390fa8656a161442928b442300358d82bec28b0,13.6041332
0xb0ccf43ada6cbaa26dcf4907117b496d49f74242,13.326271237265876
0x491ffc953e1ab2751817ff90a5f32694a4841474,12.8130899884933
0x2f9e113434aebdd70bb99cb6505e1f726c578d6d,12.503658075404944
0x2c9200b41d2af97868f6e458400640969f324afe,12.030716442943824
0x423d60df46d885ffcea367a4efd776ef3cd53032,10.873916784968456
0xc70c7f140d095381bfe45c9de8f16f7548547832,10.674363904869086
0xae7f11378daba3757e9d7691be04285938be35b5,10.30947157923806
0x96bdad64f1436005ad9ca93ea5a157949b5c5bec,10.223873271521049
0x5ce077c8615e75c3abb64ab2b6561cf5324bc2a9,10.179836990183238
0x8758e5741de847363dd2715a62431cc0cbda4ca6,10.095570304048069
0xbc5089e3a8a163c437030f5a497c86f555a7f1cd,10.0
0x15a2cf25b43050379be6220143ae467962f1cbf4,9.900615463737823
0xcdaeb3bce9df386b574f2aefb06b9a2a156835b4,9.082108177458046
0x104e4d9e51a045c90802f75272a4b91df916f01d,8.939458343177446
0x8aa27e90e139d5ab5704df69429341cbcb2d2464,7.85539822863452
0x45602bfba960277bf917c1b2007d1f03d7bd29e4,6.981018494576055
0x71641d6656ffb673f471ea292ea09ac528cc4df2,6.9470680454593445
0xba0e393d0d47ae81a22f27d68bac043bb64ddb31,6.242351418800259
0xdec0ded0606b7d0560adebd6c3a919a671db4d66,6.191802099814949
0x8df46d8bb10d79f89e00e0a6859327f7189c45de,6.13065219240782
0x73278a12a96b95b37ba35149a958fb8e02f35f5a,6.020237330349104
0xadf34dcf407f15653aff0d1ce2d09612949bcca3,6.00424699256436
0x49fe1f832ea70c207b6e555e160dc2df51c00107,5.786658081351494
0x27abc2b0dfb20c0314748efad0826266b99d2be0,5.67979102921818
0x7926dad04fe7c482425d784985b5e24aea03c9ff,5.55999273328893
0x1acea492e78dc5d2ba007ff0a68f55dc4bb05ee9,5.164799603200605
0x6814a5e9d556c834aec5293ed80748cd0f58bd14,5.027078301261667
0x7267db34b6072080923f92e626c2fc5da91ff25b,5.0
0x3fec1e88498529838f1103dd69f3139a90b97972,5.0
0x8049c62fdd46a3cd388e93fc10012d0d8fea2274,5.0
0x73c5d6d06c7e7c4571e7f837a959a59b675acd95,5.0
0x8e8fcb51a955afd4d208bb18d54385b2fc7d1123,4.87047280264365
0x986e92868a27548a31e88f7692e746cd7e86f39a,4.6349770050215895
0xbacc12d6fc38c8edc957a9200accf6f06ba84b93,4.534898669033506
0xe1f00d978fe9ea074bf2eebb8b30b54c6bc8af1c,4.397143137727041
0x58a6552ccb091f9a2fc6c062344e653779a7db45,4.395838700306397
0x407b68d75d0b874e40eb864289388503ef5cc382,4.355741197897028
0x7601a873a53e367e2a0462c4a0e30e59374f5db8,3.8845826648371777
0x262b4f07e42bbc33f597fcf0d854e9dafaf3d469,3.669931548936833
0x1c85d6ae1336d0e4e3f165bbfa9641bfa04cedb1,3.662071665765613
0xb7562f12e41c762cecda99d62bd6eac7b0c3b4c1,3.6180708093074094
0x2bf034eccebc8cd60dab9c249b6c2996dcb7d8ec,3.61160120316438
0x8c55acd4477e1ef76401e7ff5fd3eb37925d29c3,3.216714527
0x285832da8a9388db611f0304778418ae9e62d234,3.1027130786998507
0x7d3bf2cb39f5ceeeca91ecc8201dc01616ad089f,2.9245039313266674
0x577330c3ab28b6ea0797d1552ea9edeb067c912c,2.8267833424486293
0x151a64570e4997739458455ba4ab5a535fd2e306,2.627903462188654
0xa52dbcf2da55a7654882eab854aa664ac43628ce,2.5
0x15ecd31318fa645b6496f1f21b22ebfe3ad0c865,2.480963829450477
0xaa79b87dc8b046a5e4f7d03f1562d7fe5bf98737,2.4022269216101093
0x1fcabba469b151df83a6a72cdd1113c154f7a402,2.400837702667132
0x8a35d1eb766f4f0cb3bb34760b7628f3e04c1c0d,2.386549351669292
0x590d24003d5ec516502db08e01421ba56a5cd611,2.092221653
0x320c338bcf70baaae26e96201c33b48105bc62c2,2.021934846
0xb525f6b3b5efcc0c54582de2f08d890f7793e3e4,2.0
0xfb2e9d1c95dcd5665ee230352d9973263f822f8a,2.0
0x363cd931403c4a7251e064bd26e7542ea9699f5c,1.8755507940073608
0x9b2d6e2d5ef25c0454abaa392fcd9796e05567c9,1.737787548408003
0x80e7041b85488c0aa64eb9c3e6c326209f5954de,1.7277131903729657
0x0e950e75b652878e6a3d3ecb6e5797452a918a05,1.72370727059264
0x89a4a16c04f39ed35bb9539d50048845b3c1713d,1.72339806862775
0xcbfe8790c588dba594830f0f12c85f6d78c5d70e,1.7203310977226516
0xf9c86cab4db95d685c570cffd2c288bdc1d9cb3a,1.704683873065064
0x2f1f672c7a55679cb3acbf9aacfb55b61738b045,1.6424396638679089
0xc4d9d1a93068d311ab18e988244123430eb4f1cd,1.6140876638179362
0x7311b7bf2f004b8070efaf4a130348eeb18ef369,1.4039409153407036
0xa00259e66c0fddaf98d0c49033b01dfbded225bd,1.4
0xee6593620e6743c1b5290397da9d693a2f6afa8a,1.1526813682832462
0xa9ccd6b0919e43fd7cfc990572e43c3cf6a17397,1.144189412
0xe882c0cbb836c34447dc58f74c08f373a6d37cd8,1.0191416188165283
0xe89c2545e4e05a79d21351cdeeda4651ca48debc,1.011994160257272
0x9b04a9eee500302980a117f514bc2de0fd1f683d,1.0089958902951222
0xdc8cd7cf5c9bf25aedaf9c01bf3f992354f95081,1.0007126625634977
