address,balance,account,badges
0x839551ad5cd3a17061eb11a3fbb6141293eb92a2,2,"{'address': '0x839551ad5cd3a17061eb11a3fbb6141293eb92a2', 'names': {'ens': 'arjoon.eth'}}","[{'id': 'badges:49066095798597451189681254209385064869213327563088454184491880037544276403867', 'address': '0x839551ad5cd3a17061eb11a3fbb6141293eb92a2', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}, {'id': 'badges:74606459234172919582106099883663516181161750957573223600162667452386645154103', 'address': '0x839551ad5cd3a17061eb11a3fbb6141293eb92a2', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]"
0x8498ff79c6bb9e32ce2fd07b542a84173946e50c,3,"{'address': '0x8498ff79c6bb9e32ce2fd07b542a84173946e50c', 'names': {'ens': 'mcsquared.eth'}}","[{'id': 'badges:102186903067236052387100101722747070983909667948260488339587835012666295476757', 'address': '0x8498ff79c6bb9e32ce2fd07b542a84173946e50c', 'specUrn': 'ipfs://bafyreibypfci2nkeiodzi3q7znd4p3ola6qn5qkibsykeyvc523kliogki/metadata.json', 'image': 'ipfs://bafybeibuxta425io3bo66yeljqk4r2ueoh7uj7lqf35dgn5pplkwifbbci/image', 'name': 'TE FUNDAMENTALS – MODULE 3 of 5 – VERSION 1 – 2022'}, {'id': 'badges:70750950862719636842052732297365169821857841741749261311066640552392074434504', 'address': '0x8498ff79c6bb9e32ce2fd07b542a84173946e50c', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}, {'id': 'badges:86100429151015164057784836227629151028191507254298164709012994191489583886427', 'address': '0x8498ff79c6bb9e32ce2fd07b542a84173946e50c', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}]"
0x85524e962b11cb82ea7baf3a00ceff92c6368db2,5,"{'address': '0x85524e962b11cb82ea7baf3a00ceff92c6368db2', 'names': {'ens': ''}}","[{'id': 'badges:12582200472046992832135849811483369460978672252254482068921297750862945592845', 'address': '0x85524e962b11cb82ea7baf3a00ceff92c6368db2', 'specUrn': 'ipfs://bafyreibypfci2nkeiodzi3q7znd4p3ola6qn5qkibsykeyvc523kliogki/metadata.json', 'image': 'ipfs://bafybeibuxta425io3bo66yeljqk4r2ueoh7uj7lqf35dgn5pplkwifbbci/image', 'name': 'TE FUNDAMENTALS – MODULE 3 of 5 – VERSION 1 – 2022'}, {'id': 'badges:17032924267197192534088236915304706243810060478180782502666383659760611647793', 'address': '0x85524e962b11cb82ea7baf3a00ceff92c6368db2', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}, {'id': 'badges:2575094502540614912978973400620232280346915991524469155703689261974469853404', 'address': '0x85524e962b11cb82ea7baf3a00ceff92c6368db2', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}]"
0x88244475fbda5a3dc68e505689f5d2caeed1fc91,3,"{'address': '0x88244475fbda5a3dc68e505689f5d2caeed1fc91', 'names': {'ens': 'tlacuache.eth'}}","[{'id': 'badges:13296156987654763753621622552057645531536473926915041927364344000480929778916', 'address': '0x88244475fbda5a3dc68e505689f5d2caeed1fc91', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}, {'id': 'badges:45961289226674585395532017577508176977147925815952363144225668138811347238330', 'address': '0x88244475fbda5a3dc68e505689f5d2caeed1fc91', 'specUrn': 'ipfs://bafyreibypfci2nkeiodzi3q7znd4p3ola6qn5qkibsykeyvc523kliogki/metadata.json', 'image': 'ipfs://bafybeibuxta425io3bo66yeljqk4r2ueoh7uj7lqf35dgn5pplkwifbbci/image', 'name': 'TE FUNDAMENTALS – MODULE 3 of 5 – VERSION 1 – 2022'}, {'id': 'badges:86737875150141307302160064726175920237788228310012516562438513555429486358195', 'address': '0x88244475fbda5a3dc68e505689f5d2caeed1fc91', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]"
0x88bde89f94b5e5dd1ef3c054a39961bcbb33bc44,5,"{'address': '0x88bde89f94b5e5dd1ef3c054a39961bcbb33bc44', 'names': {'ens': ''}}","[{'id': 'badges:105026306895813643973252795177407967412932462685505263390368049417721861531348', 'address': '0x88bde89f94b5e5dd1ef3c054a39961bcbb33bc44', 'specUrn': 'ipfs://bafyreibypfci2nkeiodzi3q7znd4p3ola6qn5qkibsykeyvc523kliogki/metadata.json', 'image': 'ipfs://bafybeibuxta425io3bo66yeljqk4r2ueoh7uj7lqf35dgn5pplkwifbbci/image', 'name': 'TE FUNDAMENTALS – MODULE 3 of 5 – VERSION 1 – 2022'}, {'id': 'badges:17041218647197841563548214816845782396783481057762615729944507182856054729790', 'address': '0x88bde89f94b5e5dd1ef3c054a39961bcbb33bc44', 'specUrn': 'ipfs://bafyreifdy5xhctluuqkaucb4n223wxa2e7z2gyt642l2ndkjyxdyauebpq/metadata.json', 'image': 'ipfs://bafybeig4ln4ddlk6d4tgn6k734nhmnwc3zxsb37bfejd27m4bp3o4ytmgi/image', 'name': 'TE FUNDAMENTALS – MODULE 4 of 5 – VERSION 1 – 2022 '}, {'id': 'badges:20275390997137453290289260748904052679008637120779665171277344659913204019196', 'address': '0x88bde89f94b5e5dd1ef3c054a39961bcbb33bc44', 'specUrn': 'ipfs://bafyreiarf2pfqwfbb6gjimlbzd5loxvdygjai5hs3e3hi2aqrd5kiiu3ja/metadata.json', 'image': 'ipfs://bafybeiarvbvjnwfl4vhbx27wq5muk6w5fagdfodtcryumyxqbj6xuxyh5e/image', 'name': 'TE FUNDAMENTALS – MODULE 5 of 5 – VERSION 1 – 2022'}]"
0x89c4efdcea57e9a74e94cc15890e9193d8c7a0bb,3,"{'address': '0x89c4efdcea57e9a74e94cc15890e9193d8c7a0bb', 'names': {'ens': ''}}","[{'id': 'badges:39210110034300080078735256529615208867138516114684498942271142197644717126819', 'address': '0x89c4efdcea57e9a74e94cc15890e9193d8c7a0bb', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}, {'id': 'badges:82193768439429182615735876166090457660445222618999224041564011368513648281315', 'address': '0x89c4efdcea57e9a74e94cc15890e9193d8c7a0bb', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}, {'id': 'badges:87929412735237066668323902298497559536991953292735204103221438425587638472027', 'address': '0x89c4efdcea57e9a74e94cc15890e9193d8c7a0bb', 'specUrn': 'ipfs://bafyreibypfci2nkeiodzi3q7znd4p3ola6qn5qkibsykeyvc523kliogki/metadata.json', 'image': 'ipfs://bafybeibuxta425io3bo66yeljqk4r2ueoh7uj7lqf35dgn5pplkwifbbci/image', 'name': 'TE FUNDAMENTALS – MODULE 3 of 5 – VERSION 1 – 2022'}]"
0x89ff8e27b92c3cf36bef6580d11e1921ea6fa93e,3,"{'address': '0x89ff8e27b92c3cf36bef6580d11e1921ea6fa93e', 'names': {'ens': ''}}","[{'id': 'badges:42878729371206576772344313485209034020666863222695866680908034454687102208230', 'address': '0x89ff8e27b92c3cf36bef6580d11e1921ea6fa93e', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}, {'id': 'badges:58234720777905788805475214063748776198094015212132984079761473101837995490321', 'address': '0x89ff8e27b92c3cf36bef6580d11e1921ea6fa93e', 'specUrn': 'ipfs://bafyreibypfci2nkeiodzi3q7znd4p3ola6qn5qkibsykeyvc523kliogki/metadata.json', 'image': 'ipfs://bafybeibuxta425io3bo66yeljqk4r2ueoh7uj7lqf35dgn5pplkwifbbci/image', 'name': 'TE FUNDAMENTALS – MODULE 3 of 5 – VERSION 1 – 2022'}, {'id': 'badges:61865037998018119674068766288146940504961537100634154327399525374265378463061', 'address': '0x89ff8e27b92c3cf36bef6580d11e1921ea6fa93e', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]"
0x8a0c8ec9f6a42c3b8dc07565306ece2c376de34b,1,"{'address': '0x8a0c8ec9f6a42c3b8dc07565306ece2c376de34b', 'names': {'ens': ''}}","[{'id': 'badges:96885778794036677736617578987961558841836208715448467658755679546734001763326', 'address': '0x8a0c8ec9f6a42c3b8dc07565306ece2c376de34b', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]"
0x8a79889c80e0e0ae07151acdc4537ffbace553f1,4,"{'address': '0x8a79889c80e0e0ae07151acdc4537ffbace553f1', 'names': {'ens': ''}}","[{'id': 'badges:23797540173134787065738434978268416895721753325250690719923253992756961978090', 'address': '0x8a79889c80e0e0ae07151acdc4537ffbace553f1', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}, {'id': 'badges:34882437307344897766503543147217019029404188658717808615863246977615422134967', 'address': '0x8a79889c80e0e0ae07151acdc4537ffbace553f1', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}, {'id': 'badges:36543862807174327387745736317179354159062038384178109936269579794196281662311', 'address': '0x8a79889c80e0e0ae07151acdc4537ffbace553f1', 'specUrn': 'ipfs://bafyreiarf2pfqwfbb6gjimlbzd5loxvdygjai5hs3e3hi2aqrd5kiiu3ja/metadata.json', 'image': 'ipfs://bafybeiarvbvjnwfl4vhbx27wq5muk6w5fagdfodtcryumyxqbj6xuxyh5e/image', 'name': 'TE FUNDAMENTALS – MODULE 5 of 5 – VERSION 1 – 2022'}]"
0x8b9c66ff418aaddae7974ea006859e8ba8374aa3,5,"{'address': '0x8b9c66ff418aaddae7974ea006859e8ba8374aa3', 'names': {'ens': 'genesysnum.eth'}}","[{'id': 'badges:39755766424531475434204085307810775467735572025679807866517328125346132847376', 'address': '0x8b9c66ff418aaddae7974ea006859e8ba8374aa3', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}, {'id': 'badges:47569429147900746877284193080004728581546419201224623398196496341545287774851', 'address': '0x8b9c66ff418aaddae7974ea006859e8ba8374aa3', 'specUrn': 'ipfs://bafyreiarf2pfqwfbb6gjimlbzd5loxvdygjai5hs3e3hi2aqrd5kiiu3ja/metadata.json', 'image': 'ipfs://bafybeiarvbvjnwfl4vhbx27wq5muk6w5fagdfodtcryumyxqbj6xuxyh5e/image', 'name': 'TE FUNDAMENTALS – MODULE 5 of 5 – VERSION 1 – 2022'}, {'id': 'badges:75640108687913115933782618534524584121088917306983861675352178319438686205884', 'address': '0x8b9c66ff418aaddae7974ea006859e8ba8374aa3', 'specUrn': 'ipfs://bafyreibypfci2nkeiodzi3q7znd4p3ola6qn5qkibsykeyvc523kliogki/metadata.json', 'image': 'ipfs://bafybeibuxta425io3bo66yeljqk4r2ueoh7uj7lqf35dgn5pplkwifbbci/image', 'name': 'TE FUNDAMENTALS – MODULE 3 of 5 – VERSION 1 – 2022'}]"
0x8d7544695d6abdb17891180f53cd821a27dbfff0,1,"{'address': '0x8d7544695d6abdb17891180f53cd821a27dbfff0', 'names': {'ens': ''}}","[{'id': 'badges:43091282702256493501466100912813775445761604082097283619658632082278931588148', 'address': '0x8d7544695d6abdb17891180f53cd821a27dbfff0', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]"
0x912a7f5845f3fa8de3cb55772a3ba9c40d8e3aaa,4,"{'address': '0x912a7f5845f3fa8de3cb55772a3ba9c40d8e3aaa', 'names': {'ens': ''}}","[{'id': 'badges:14445695115631728079187777345678610853478211406998138936469197719838257066954', 'address': '0x912a7f5845f3fa8de3cb55772a3ba9c40d8e3aaa', 'specUrn': 'ipfs://bafyreibypfci2nkeiodzi3q7znd4p3ola6qn5qkibsykeyvc523kliogki/metadata.json', 'image': 'ipfs://bafybeibuxta425io3bo66yeljqk4r2ueoh7uj7lqf35dgn5pplkwifbbci/image', 'name': 'TE FUNDAMENTALS – MODULE 3 of 5 – VERSION 1 – 2022'}, {'id': 'badges:36433478407466101111564278328158602794255653816226680685989015014534746368528', 'address': '0x912a7f5845f3fa8de3cb55772a3ba9c40d8e3aaa', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}, {'id': 'badges:37940804706520696622821334191566341304070588003758870963243459031223443115416', 'address': '0x912a7f5845f3fa8de3cb55772a3ba9c40d8e3aaa', 'specUrn': 'ipfs://bafyreiarf2pfqwfbb6gjimlbzd5loxvdygjai5hs3e3hi2aqrd5kiiu3ja/metadata.json', 'image': 'ipfs://bafybeiarvbvjnwfl4vhbx27wq5muk6w5fagdfodtcryumyxqbj6xuxyh5e/image', 'name': 'TE FUNDAMENTALS – MODULE 5 of 5 – VERSION 1 – 2022'}]"
0x91ab8278d8e018b79657c9c0d9abc876be4f9787,2,"{'address': '0x91ab8278d8e018b79657c9c0d9abc876be4f9787', 'names': {'ens': ''}}","[{'id': 'badges:67901520226746046634772302403667093390609978006370862131701835292388794682033', 'address': '0x91ab8278d8e018b79657c9c0d9abc876be4f9787', 'specUrn': 'ipfs://bafyreibypfci2nkeiodzi3q7znd4p3ola6qn5qkibsykeyvc523kliogki/metadata.json', 'image': 'ipfs://bafybeibuxta425io3bo66yeljqk4r2ueoh7uj7lqf35dgn5pplkwifbbci/image', 'name': 'TE FUNDAMENTALS – MODULE 3 of 5 – VERSION 1 – 2022'}, {'id': 'badges:85578914322370781043711556800399032488168484094829445039276442426211147631097', 'address': '0x91ab8278d8e018b79657c9c0d9abc876be4f9787', 'specUrn': 'ipfs://bafyreiarf2pfqwfbb6gjimlbzd5loxvdygjai5hs3e3hi2aqrd5kiiu3ja/metadata.json', 'image': 'ipfs://bafybeiarvbvjnwfl4vhbx27wq5muk6w5fagdfodtcryumyxqbj6xuxyh5e/image', 'name': 'TE FUNDAMENTALS – MODULE 5 of 5 – VERSION 1 – 2022'}]"
0x9240288086bc868fb98912b31b401d8942ed51bf,1,"{'address': '0x9240288086bc868fb98912b31b401d8942ed51bf', 'names': {'ens': ''}}","[{'id': 'badges:49974503228112038159208632696861192317118412146160518282115086424180525103912', 'address': '0x9240288086bc868fb98912b31b401d8942ed51bf', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]"
0x955cf0ccbcedcfc85fa0796cc776354b46a10fbb,3,"{'address': '0x955cf0ccbcedcfc85fa0796cc776354b46a10fbb', 'names': {'ens': ''}}","[{'id': 'badges:102464827332541024737446361993588360385505078769266144439372421628385930345506', 'address': '0x955cf0ccbcedcfc85fa0796cc776354b46a10fbb', 'specUrn': 'ipfs://bafyreibypfci2nkeiodzi3q7znd4p3ola6qn5qkibsykeyvc523kliogki/metadata.json', 'image': 'ipfs://bafybeibuxta425io3bo66yeljqk4r2ueoh7uj7lqf35dgn5pplkwifbbci/image', 'name': 'TE FUNDAMENTALS – MODULE 3 of 5 – VERSION 1 – 2022'}, {'id': 'badges:21412999331898437905524169731977618052436133668943583471827565224701326029143', 'address': '0x955cf0ccbcedcfc85fa0796cc776354b46a10fbb', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}, {'id': 'badges:55950359782885087307342410010950705884807360692586720800086426077451480551963', 'address': '0x955cf0ccbcedcfc85fa0796cc776354b46a10fbb', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}]"
0x970e3868a94e06e604b1705a0238c1331afc276a,2,"{'address': '0x970e3868a94e06e604b1705a0238c1331afc276a', 'names': {'ens': 'cryptosia.eth'}}","[{'id': 'badges:39780256943428715705751748316403268887321494789156159400894620029925407770775', 'address': '0x970e3868a94e06e604b1705a0238c1331afc276a', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}, {'id': 'badges:99445025543230661307752646161880828771376121032994598948259022454027068673032', 'address': '0x970e3868a94e06e604b1705a0238c1331afc276a', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]"
0x9a45b87f12e9bb97d0741b49667e4578f887d4af,2,"{'address': '0x9a45b87f12e9bb97d0741b49667e4578f887d4af', 'names': {'ens': ''}}","[{'id': 'badges:104832213712130857732385706887822745738207155386459910630867396884067675728910', 'address': '0x9a45b87f12e9bb97d0741b49667e4578f887d4af', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}, {'id': 'badges:62056919972555130981537984881368377083699991945504572068935931277100454850384', 'address': '0x9a45b87f12e9bb97d0741b49667e4578f887d4af', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}]"
0x9b9c0732cfecbd446eec92ba53dec31f2c9d88b1,5,"{'address': '0x9b9c0732cfecbd446eec92ba53dec31f2c9d88b1', 'names': {'ens': 'natyshi.eth'}}","[{'id': 'badges:108380331631626373263281979660489999967539210346484758296736975373612746741123', 'address': '0x9b9c0732cfecbd446eec92ba53dec31f2c9d88b1', 'specUrn': 'ipfs://bafyreiarf2pfqwfbb6gjimlbzd5loxvdygjai5hs3e3hi2aqrd5kiiu3ja/metadata.json', 'image': 'ipfs://bafybeiarvbvjnwfl4vhbx27wq5muk6w5fagdfodtcryumyxqbj6xuxyh5e/image', 'name': 'TE FUNDAMENTALS – MODULE 5 of 5 – VERSION 1 – 2022'}, {'id': 'badges:15086255539004386294303033781887787022935599488442902915828870424141985242585', 'address': '0x9b9c0732cfecbd446eec92ba53dec31f2c9d88b1', 'specUrn': 'ipfs://bafyreifdy5xhctluuqkaucb4n223wxa2e7z2gyt642l2ndkjyxdyauebpq/metadata.json', 'image': 'ipfs://bafybeig4ln4ddlk6d4tgn6k734nhmnwc3zxsb37bfejd27m4bp3o4ytmgi/image', 'name': 'TE FUNDAMENTALS – MODULE 4 of 5 – VERSION 1 – 2022 '}, {'id': 'badges:56223087276671995498862831181873946411894221008513566952510485540972602872781', 'address': '0x9b9c0732cfecbd446eec92ba53dec31f2c9d88b1', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]"
0x9ba961989dd6609ed091f512be947118c40f2291,4,"{'address': '0x9ba961989dd6609ed091f512be947118c40f2291', 'names': {'ens': 'stephanesg.eth'}}","[{'id': 'badges:102494718705951173826415853217769937375752262182350831620187475298585304329462', 'address': '0x9ba961989dd6609ed091f512be947118c40f2291', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}, {'id': 'badges:49500827759463198663240420664828941919748871465016089374013992942513672164736', 'address': '0x9ba961989dd6609ed091f512be947118c40f2291', 'specUrn': 'ipfs://bafyreibypfci2nkeiodzi3q7znd4p3ola6qn5qkibsykeyvc523kliogki/metadata.json', 'image': 'ipfs://bafybeibuxta425io3bo66yeljqk4r2ueoh7uj7lqf35dgn5pplkwifbbci/image', 'name': 'TE FUNDAMENTALS – MODULE 3 of 5 – VERSION 1 – 2022'}, {'id': 'badges:81737929795626478476418766906795021280165877505420161151662570810324016786524', 'address': '0x9ba961989dd6609ed091f512be947118c40f2291', 'specUrn': 'ipfs://bafyreifdy5xhctluuqkaucb4n223wxa2e7z2gyt642l2ndkjyxdyauebpq/metadata.json', 'image': 'ipfs://bafybeig4ln4ddlk6d4tgn6k734nhmnwc3zxsb37bfejd27m4bp3o4ytmgi/image', 'name': 'TE FUNDAMENTALS – MODULE 4 of 5 – VERSION 1 – 2022 '}]"
