id,totalBadgesInCommunityCount,account,badges,balance,address
0x74fb4ba94a01b31424b5e1ab0d3ceff0ce6e6530,5,"{'address': '0x74fb4ba94a01b31424b5e1ab0d3ceff0ce6e6530', 'names': {'ens': '0xproph.eth'}}","[{'id': 'badges:115211151941514495437021406986754806163546039507352911830989222175894626664497', 'address': '0x74fb4ba94a01b31424b5e1ab0d3ceff0ce6e6530', 'specUrn': 'ipfs://bafyreiarf2pfqwfbb6gjimlbzd5loxvdygjai5hs3e3hi2aqrd5kiiu3ja/metadata.json', 'image': 'ipfs://bafybeiarvbvjnwfl4vhbx27wq5muk6w5fagdfodtcryumyxqbj6xuxyh5e/image', 'name': 'TE FUNDAMENTALS – MODULE 5 of 5 – VERSION 1 – 2022'}, {'id': 'badges:32177327227882484565850534583853611416921460341729223327443709266358919880704', 'address': '0x74fb4ba94a01b31424b5e1ab0d3ceff0ce6e6530', 'specUrn': 'ipfs://bafyreifdy5xhctluuqkaucb4n223wxa2e7z2gyt642l2ndkjyxdyauebpq/metadata.json', 'image': 'ipfs://bafybeig4ln4ddlk6d4tgn6k734nhmnwc3zxsb37bfejd27m4bp3o4ytmgi/image', 'name': 'TE FUNDAMENTALS – MODULE 4 of 5 – VERSION 1 – 2022 '}, {'id': 'badges:59387991095559388559962776994080341834724273977603625184623239488851839672144', 'address': '0x74fb4ba94a01b31424b5e1ab0d3ceff0ce6e6530', 'specUrn': 'ipfs://bafyreibypfci2nkeiodzi3q7znd4p3ola6qn5qkibsykeyvc523kliogki/metadata.json', 'image': 'ipfs://bafybeibuxta425io3bo66yeljqk4r2ueoh7uj7lqf35dgn5pplkwifbbci/image', 'name': 'TE FUNDAMENTALS – MODULE 3 of 5 – VERSION 1 – 2022'}]",5,0x74fb4ba94a01b31424b5e1ab0d3ceff0ce6e6530
0x7581b02ab484aa73e1351fd455b740bc06503d71,2,"{'address': '0x7581b02ab484aa73e1351fd455b740bc06503d71', 'names': {'ens': ''}}","[{'id': 'badges:104329523061698980083115615166165483017831665743802289229367763540467450465946', 'address': '0x7581b02ab484aa73e1351fd455b740bc06503d71', 'specUrn': 'ipfs://bafyreigk4tprcxlma64rbhw4ohcxqqpjcqsa5ab2lt4jrvyxsld7paddwu/metadata.json', 'image': 'ipfs://bafybeiaql3qjx6d4gcpm4xwbmk2ytf6lcexhg22yugneyc5twvhmn2wd5u/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 2 – 2023'}, {'id': 'badges:45509509997581859588667015915755853744970790200840616232269138458664816473561', 'address': '0x7581b02ab484aa73e1351fd455b740bc06503d71', 'specUrn': 'ipfs://bafyreic2uvamuqqumtftooxgjvid2kftokekibrurnr24xhkdffgjrwfpu/metadata.json', 'image': 'ipfs://bafybeicdps3hncqda3tfp3r6angbg7vs5dkpr24bs3gxexyctmifkkxe2m/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 2 – 2023'}]",2,0x7581b02ab484aa73e1351fd455b740bc06503d71
0x75b41d90281f8dcc624067763d7281e3086acae9,3,"{'address': '0x75b41d90281f8dcc624067763d7281e3086acae9', 'names': {'ens': 'luude.eth'}}","[{'id': 'badges:109159549282206410663788127854827984771879767186785046424064979463353835036959', 'address': '0x75b41d90281f8dcc624067763d7281e3086acae9', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}, {'id': 'badges:11007907813694133807497377141085835976505348619200402057494281591950580397970', 'address': '0x75b41d90281f8dcc624067763d7281e3086acae9', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}, {'id': 'badges:37670083906352966055307595387251733383727390210408752503665705763854642848253', 'address': '0x75b41d90281f8dcc624067763d7281e3086acae9', 'specUrn': 'ipfs://bafyreibypfci2nkeiodzi3q7znd4p3ola6qn5qkibsykeyvc523kliogki/metadata.json', 'image': 'ipfs://bafybeibuxta425io3bo66yeljqk4r2ueoh7uj7lqf35dgn5pplkwifbbci/image', 'name': 'TE FUNDAMENTALS – MODULE 3 of 5 – VERSION 1 – 2022'}]",3,0x75b41d90281f8dcc624067763d7281e3086acae9
0x76a74c083b24097e487254e9509a28e71fa3c997,1,"{'address': '0x76a74c083b24097e487254e9509a28e71fa3c997', 'names': {'ens': ''}}","[{'id': 'badges:61295258209796011924343302981967380419578794071161044443194348046214160026486', 'address': '0x76a74c083b24097e487254e9509a28e71fa3c997', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]",1,0x76a74c083b24097e487254e9509a28e71fa3c997
0x77b175d193a19378031f4a81393fc0cbd5cf4079,2,"{'address': '0x77b175d193a19378031f4a81393fc0cbd5cf4079', 'names': {'ens': 'shingai.eth'}}","[{'id': 'badges:11848928583095446633073126509594826013586822988002036643121023393323791483603', 'address': '0x77b175d193a19378031f4a81393fc0cbd5cf4079', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}, {'id': 'badges:8364109201942982843906661536576688204841747239076836919675670442352848827923', 'address': '0x77b175d193a19378031f4a81393fc0cbd5cf4079', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]",2,0x77b175d193a19378031f4a81393fc0cbd5cf4079
0x77b476429826c5ba77885d08f272d89d8f1ed0e4,1,"{'address': '0x77b476429826c5ba77885d08f272d89d8f1ed0e4', 'names': {'ens': 'rsquare.eth'}}","[{'id': 'badges:92153007857330827569835124401502915679675250930409139074963697875749684348126', 'address': '0x77b476429826c5ba77885d08f272d89d8f1ed0e4', 'specUrn': 'ipfs://bafyreic7vcyv73b4rdbiuzdh3msgizfl3svnnbsch2h6xhhxasewffkn2a/metadata.json', 'image': 'ipfs://bafybeihb7rhaqbkl4accy54jedgavrpnxnolelac62atpum6knwtpkmn6e/image', 'name': 'NFT-based Reputation in Web3 – V1 – 2023'}]",1,0x77b476429826c5ba77885d08f272d89d8f1ed0e4
0x78390edbd4d560bcb3531d885058012041de24cb,5,"{'address': '0x78390edbd4d560bcb3531d885058012041de24cb', 'names': {'ens': ''}}","[{'id': 'badges:112067957884305816184124503127624251477282072755617765234428541201476083174035', 'address': '0x78390edbd4d560bcb3531d885058012041de24cb', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}, {'id': 'badges:13769370909839380836102337244432058019513625588752888956494550436732288671637', 'address': '0x78390edbd4d560bcb3531d885058012041de24cb', 'specUrn': 'ipfs://bafyreifdy5xhctluuqkaucb4n223wxa2e7z2gyt642l2ndkjyxdyauebpq/metadata.json', 'image': 'ipfs://bafybeig4ln4ddlk6d4tgn6k734nhmnwc3zxsb37bfejd27m4bp3o4ytmgi/image', 'name': 'TE FUNDAMENTALS – MODULE 4 of 5 – VERSION 1 – 2022 '}, {'id': 'badges:16347099274609048135048211774741963252666494719593875109750794678196811355045', 'address': '0x78390edbd4d560bcb3531d885058012041de24cb', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}]",5,0x78390edbd4d560bcb3531d885058012041de24cb
0x79219e0514a0ed8b495c1bba0180cd12cde40242,5,"{'address': '0x79219e0514a0ed8b495c1bba0180cd12cde40242', 'names': {'ens': ''}}","[{'id': 'badges:101907385470739048362168108625249423762514343303042268494630210598114281156840', 'address': '0x79219e0514a0ed8b495c1bba0180cd12cde40242', 'specUrn': 'ipfs://bafyreiarf2pfqwfbb6gjimlbzd5loxvdygjai5hs3e3hi2aqrd5kiiu3ja/metadata.json', 'image': 'ipfs://bafybeiarvbvjnwfl4vhbx27wq5muk6w5fagdfodtcryumyxqbj6xuxyh5e/image', 'name': 'TE FUNDAMENTALS – MODULE 5 of 5 – VERSION 1 – 2022'}, {'id': 'badges:110219482460129084229174481503422162337494503515308086601005052721347210702749', 'address': '0x79219e0514a0ed8b495c1bba0180cd12cde40242', 'specUrn': 'ipfs://bafyreifdy5xhctluuqkaucb4n223wxa2e7z2gyt642l2ndkjyxdyauebpq/metadata.json', 'image': 'ipfs://bafybeig4ln4ddlk6d4tgn6k734nhmnwc3zxsb37bfejd27m4bp3o4ytmgi/image', 'name': 'TE FUNDAMENTALS – MODULE 4 of 5 – VERSION 1 – 2022 '}, {'id': 'badges:35402425781716699536150560686796604101827353460798385254242263954006261956752', 'address': '0x79219e0514a0ed8b495c1bba0180cd12cde40242', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]",5,0x79219e0514a0ed8b495c1bba0180cd12cde40242
0x7acfcd700efb046ba9064f2860a6cac3416fd6a9,1,"{'address': '0x7acfcd700efb046ba9064f2860a6cac3416fd6a9', 'names': {'ens': ''}}","[{'id': 'badges:12659518311657570044716299792921361064093164158778723871773935899395974216202', 'address': '0x7acfcd700efb046ba9064f2860a6cac3416fd6a9', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]",1,0x7acfcd700efb046ba9064f2860a6cac3416fd6a9
0x7b4985fbe4c5a24b082b671ee50f197760e3cb65,1,"{'address': '0x7b4985fbe4c5a24b082b671ee50f197760e3cb65', 'names': {'ens': 'briansasbon.eth'}}","[{'id': 'badges:48542922983310747629087010542236794704735683170346778179283566434960262721777', 'address': '0x7b4985fbe4c5a24b082b671ee50f197760e3cb65', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]",1,0x7b4985fbe4c5a24b082b671ee50f197760e3cb65
0x7bb40e06bf466e224bdbc434a41b4389802e5948,1,"{'address': '0x7bb40e06bf466e224bdbc434a41b4389802e5948', 'names': {'ens': ''}}","[{'id': 'badges:35760992759296907960164123899067778992221917992803238400042702858063114848192', 'address': '0x7bb40e06bf466e224bdbc434a41b4389802e5948', 'specUrn': 'ipfs://bafyreic7vcyv73b4rdbiuzdh3msgizfl3svnnbsch2h6xhhxasewffkn2a/metadata.json', 'image': 'ipfs://bafybeihb7rhaqbkl4accy54jedgavrpnxnolelac62atpum6knwtpkmn6e/image', 'name': 'NFT-based Reputation in Web3 – V1 – 2023'}]",1,0x7bb40e06bf466e224bdbc434a41b4389802e5948
0x7cdacc2e58c4daf29ab871958a714ef7398fa368,5,"{'address': '0x7cdacc2e58c4daf29ab871958a714ef7398fa368', 'names': {'ens': ''}}","[{'id': 'badges:15479867472943072544788191871104171201596278458959545935993576950099590546561', 'address': '0x7cdacc2e58c4daf29ab871958a714ef7398fa368', 'specUrn': 'ipfs://bafyreibypfci2nkeiodzi3q7znd4p3ola6qn5qkibsykeyvc523kliogki/metadata.json', 'image': 'ipfs://bafybeibuxta425io3bo66yeljqk4r2ueoh7uj7lqf35dgn5pplkwifbbci/image', 'name': 'TE FUNDAMENTALS – MODULE 3 of 5 – VERSION 1 – 2022'}, {'id': 'badges:31355178738742323774840264917532916968441722125193578099237801253945449164905', 'address': '0x7cdacc2e58c4daf29ab871958a714ef7398fa368', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}, {'id': 'badges:32330493406180955131445861881038994021221040115792034524900986032490223954434', 'address': '0x7cdacc2e58c4daf29ab871958a714ef7398fa368', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]",5,0x7cdacc2e58c4daf29ab871958a714ef7398fa368
0x7d1f3ed0d2e42809779255846cf0a1b1eb8a21d2,5,"{'address': '0x7d1f3ed0d2e42809779255846cf0a1b1eb8a21d2', 'names': {'ens': ''}}","[{'id': 'badges:109294882874867044153062043600057129472407438674508789422720710788623817809463', 'address': '0x7d1f3ed0d2e42809779255846cf0a1b1eb8a21d2', 'specUrn': 'ipfs://bafyreibypfci2nkeiodzi3q7znd4p3ola6qn5qkibsykeyvc523kliogki/metadata.json', 'image': 'ipfs://bafybeibuxta425io3bo66yeljqk4r2ueoh7uj7lqf35dgn5pplkwifbbci/image', 'name': 'TE FUNDAMENTALS – MODULE 3 of 5 – VERSION 1 – 2022'}, {'id': 'badges:27739652373351767778985869893426159614598718763465710716369577470270286894128', 'address': '0x7d1f3ed0d2e42809779255846cf0a1b1eb8a21d2', 'specUrn': 'ipfs://bafyreidzxtxvjtnzhljczhzxsoyznksdzgrrf3h6giiuc47ywn4kxpdfja/metadata.json', 'image': 'ipfs://bafybeid2menkdy6lom6losdt7s3u2t3snjikcd63rfcfze4kywhertumwi/image', 'name': 'TE FUNDAMENTALS – MODULE 5 of 5 – VERSION 2 – 2023'}, {'id': 'badges:29047457986351710291776337186419401466572892056881888800157805800407798965088', 'address': '0x7d1f3ed0d2e42809779255846cf0a1b1eb8a21d2', 'specUrn': 'ipfs://bafyreifdy5xhctluuqkaucb4n223wxa2e7z2gyt642l2ndkjyxdyauebpq/metadata.json', 'image': 'ipfs://bafybeig4ln4ddlk6d4tgn6k734nhmnwc3zxsb37bfejd27m4bp3o4ytmgi/image', 'name': 'TE FUNDAMENTALS – MODULE 4 of 5 – VERSION 1 – 2022 '}]",5,0x7d1f3ed0d2e42809779255846cf0a1b1eb8a21d2
0x7e1f8358943580724290277167b86ab4734752fe,4,"{'address': '0x7e1f8358943580724290277167b86ab4734752fe', 'names': {'ens': ''}}","[{'id': 'badges:27962516485980353834340238288694629120338181142209458205020340620862121412819', 'address': '0x7e1f8358943580724290277167b86ab4734752fe', 'specUrn': 'ipfs://bafyreibypfci2nkeiodzi3q7znd4p3ola6qn5qkibsykeyvc523kliogki/metadata.json', 'image': 'ipfs://bafybeibuxta425io3bo66yeljqk4r2ueoh7uj7lqf35dgn5pplkwifbbci/image', 'name': 'TE FUNDAMENTALS – MODULE 3 of 5 – VERSION 1 – 2022'}, {'id': 'badges:63788500258791677083547033013312902742987339576388837902594505368071887773176', 'address': '0x7e1f8358943580724290277167b86ab4734752fe', 'specUrn': 'ipfs://bafyreifdy5xhctluuqkaucb4n223wxa2e7z2gyt642l2ndkjyxdyauebpq/metadata.json', 'image': 'ipfs://bafybeig4ln4ddlk6d4tgn6k734nhmnwc3zxsb37bfejd27m4bp3o4ytmgi/image', 'name': 'TE FUNDAMENTALS – MODULE 4 of 5 – VERSION 1 – 2022 '}, {'id': 'badges:80833502136479004921975972287686608235374751639282588784097686469881984060795', 'address': '0x7e1f8358943580724290277167b86ab4734752fe', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}]",4,0x7e1f8358943580724290277167b86ab4734752fe
0x7e33fdf75c72a655fad8bd5e93621b8d1f55f6b9,1,"{'address': '0x7e33fdf75c72a655fad8bd5e93621b8d1f55f6b9', 'names': {'ens': 'jaguary.eth'}}","[{'id': 'badges:40789423404703923409733299799262747698893452964233598194212802639911488981481', 'address': '0x7e33fdf75c72a655fad8bd5e93621b8d1f55f6b9', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]",1,0x7e33fdf75c72a655fad8bd5e93621b8d1f55f6b9
0x7e9ab126c6c06e091def88a5a7803680ca4807ab,1,"{'address': '0x7e9ab126c6c06e091def88a5a7803680ca4807ab', 'names': {'ens': ''}}","[{'id': 'badges:82820853566255808462229077357674162024082236154126158560164341222086399113443', 'address': '0x7e9ab126c6c06e091def88a5a7803680ca4807ab', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]",1,0x7e9ab126c6c06e091def88a5a7803680ca4807ab
0x7ee9033aad1d11a80f1c1e8d769feacbc97416db,5,"{'address': '0x7ee9033aad1d11a80f1c1e8d769feacbc97416db', 'names': {'ens': 'defi-beats.eth'}}","[{'id': 'badges:110379122959242769438805867145401341331071407503527611073629555189473538162783', 'address': '0x7ee9033aad1d11a80f1c1e8d769feacbc97416db', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}, {'id': 'badges:1627770009416664260497847260346249244704367569360075815278694885380135327263', 'address': '0x7ee9033aad1d11a80f1c1e8d769feacbc97416db', 'specUrn': 'ipfs://bafyreiarf2pfqwfbb6gjimlbzd5loxvdygjai5hs3e3hi2aqrd5kiiu3ja/metadata.json', 'image': 'ipfs://bafybeiarvbvjnwfl4vhbx27wq5muk6w5fagdfodtcryumyxqbj6xuxyh5e/image', 'name': 'TE FUNDAMENTALS – MODULE 5 of 5 – VERSION 1 – 2022'}, {'id': 'badges:3363362892226298337607183592684861036463268904218097440538063810431067149393', 'address': '0x7ee9033aad1d11a80f1c1e8d769feacbc97416db', 'specUrn': 'ipfs://bafyreibypfci2nkeiodzi3q7znd4p3ola6qn5qkibsykeyvc523kliogki/metadata.json', 'image': 'ipfs://bafybeibuxta425io3bo66yeljqk4r2ueoh7uj7lqf35dgn5pplkwifbbci/image', 'name': 'TE FUNDAMENTALS – MODULE 3 of 5 – VERSION 1 – 2022'}]",5,0x7ee9033aad1d11a80f1c1e8d769feacbc97416db
0x7ef7120d7116e77cddbbc70e83db8f1914db5b63,2,"{'address': '0x7ef7120d7116e77cddbbc70e83db8f1914db5b63', 'names': {'ens': ''}}","[{'id': 'badges:14866356323197123181913182085228396793051544241757293535677534605293389163732', 'address': '0x7ef7120d7116e77cddbbc70e83db8f1914db5b63', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}, {'id': 'badges:54222992663459769292055761849456915790311761603552181470825466211897007673707', 'address': '0x7ef7120d7116e77cddbbc70e83db8f1914db5b63', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]",2,0x7ef7120d7116e77cddbbc70e83db8f1914db5b63
0x7f990adf733fa970e7d23e89ed61a6becc83e4af,1,"{'address': '0x7f990adf733fa970e7d23e89ed61a6becc83e4af', 'names': {'ens': ''}}","[{'id': 'badges:23988713164548740123764223034647518507631220121492464519558526684809621463887', 'address': '0x7f990adf733fa970e7d23e89ed61a6becc83e4af', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]",1,0x7f990adf733fa970e7d23e89ed61a6becc83e4af
0x821c590817b28f940a04e5d02b5e9a62c5a1772f,2,"{'address': '0x821c590817b28f940a04e5d02b5e9a62c5a1772f', 'names': {'ens': 'amattm.eth'}}","[{'id': 'badges:49824361898416039257071589018044923623406920810095836113289111688169057270703', 'address': '0x821c590817b28f940a04e5d02b5e9a62c5a1772f', 'specUrn': 'ipfs://bafyreigk4tprcxlma64rbhw4ohcxqqpjcqsa5ab2lt4jrvyxsld7paddwu/metadata.json', 'image': 'ipfs://bafybeiaql3qjx6d4gcpm4xwbmk2ytf6lcexhg22yugneyc5twvhmn2wd5u/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 2 – 2023'}, {'id': 'badges:89031781024592234417825267267461086995009804553528434471239180031999137934018', 'address': '0x821c590817b28f940a04e5d02b5e9a62c5a1772f', 'specUrn': 'ipfs://bafyreic2uvamuqqumtftooxgjvid2kftokekibrurnr24xhkdffgjrwfpu/metadata.json', 'image': 'ipfs://bafybeicdps3hncqda3tfp3r6angbg7vs5dkpr24bs3gxexyctmifkkxe2m/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 2 – 2023'}]",2,0x821c590817b28f940a04e5d02b5e9a62c5a1772f
0x8242269882cd61de8ac878ac47d2a7432fc7bdee,5,"{'address': '0x8242269882cd61de8ac878ac47d2a7432fc7bdee', 'names': {'ens': ''}}","[{'id': 'badges:104774477263419640937937110498854554678015676550298190937070275625409245042638', 'address': '0x8242269882cd61de8ac878ac47d2a7432fc7bdee', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}, {'id': 'badges:12092331937339751970361517751028149526790148374032712456313097486526338189310', 'address': '0x8242269882cd61de8ac878ac47d2a7432fc7bdee', 'specUrn': 'ipfs://bafyreibypfci2nkeiodzi3q7znd4p3ola6qn5qkibsykeyvc523kliogki/metadata.json', 'image': 'ipfs://bafybeibuxta425io3bo66yeljqk4r2ueoh7uj7lqf35dgn5pplkwifbbci/image', 'name': 'TE FUNDAMENTALS – MODULE 3 of 5 – VERSION 1 – 2022'}, {'id': 'badges:15531691455354462860483678143413247318679425532857403890859062620086740593230', 'address': '0x8242269882cd61de8ac878ac47d2a7432fc7bdee', 'specUrn': 'ipfs://bafyreiarf2pfqwfbb6gjimlbzd5loxvdygjai5hs3e3hi2aqrd5kiiu3ja/metadata.json', 'image': 'ipfs://bafybeiarvbvjnwfl4vhbx27wq5muk6w5fagdfodtcryumyxqbj6xuxyh5e/image', 'name': 'TE FUNDAMENTALS – MODULE 5 of 5 – VERSION 1 – 2022'}]",5,0x8242269882cd61de8ac878ac47d2a7432fc7bdee
0x826ab98b58cf43c30644fae1221dd641ec04811b,3,"{'address': '0x826ab98b58cf43c30644fae1221dd641ec04811b', 'names': {'ens': 'aremd.eth'}}","[{'id': 'badges:105584261804312684996333094824553459229771213101535768338504600160742425404237', 'address': '0x826ab98b58cf43c30644fae1221dd641ec04811b', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}, {'id': 'badges:22964291912582994864411504962253541362171412266053156159288742357786210089619', 'address': '0x826ab98b58cf43c30644fae1221dd641ec04811b', 'specUrn': 'ipfs://bafyreibypfci2nkeiodzi3q7znd4p3ola6qn5qkibsykeyvc523kliogki/metadata.json', 'image': 'ipfs://bafybeibuxta425io3bo66yeljqk4r2ueoh7uj7lqf35dgn5pplkwifbbci/image', 'name': 'TE FUNDAMENTALS – MODULE 3 of 5 – VERSION 1 – 2022'}, {'id': 'badges:46073529969561641246704785053410768964427851680114383600346127054639551362179', 'address': '0x826ab98b58cf43c30644fae1221dd641ec04811b', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]",3,0x826ab98b58cf43c30644fae1221dd641ec04811b
